Course	Room	Teacher	Time	Days	Students
33	21	4135	(9, 12)	TH	
34	7	2380	(11, 14)	T	19
49	14	6504	(0, 2)	TTH	8
59	5	320	(0, 3)	F	
87	11	7552	(7, 10)	F	
92	12	3941	(7, 9)	MW	42
133	16	565	(5, 8)	F	
136	17	8339	(4, 5)	TTHF	43
143	19	4061	(4, 7)	F	
154	22	8206	(2, 3)	MWF	76
162	5	8506	(9, 10)	TTHF	31
172	7	3679	(11, 14)	TH	
173	21	4003	(5, 6)	MWF	90
178	17	8039	(6, 9)	F	
187	7	7643	(2, 5)	F	
196	29	6321	(0, 3)	F	
224	26	8080	(13, 14)	MWF	74
238	4	6626	(13, 14)	MWF	58
279	20	2096	(4, 7)	TH	
287	27	3106	(8, 11)	W	
288	15	3474	(3, 6)	F	
290	11	6071	(2, 3)	TTHF	40
300	13	9635	(0, 2)	TTH	50
321	24	8787	(4, 7)	F	
396	25	9757	(4, 5)	MWF	68
415	14	8952	(0, 3)	F	16
474	20	7363	(0, 1)	MWF	47
486	29	1950	(6, 8)	MWF	52
489	20	2399	(4, 7)	T	23
509	27	7701	(0, 3)	MW	4
554	12	44	(0, 2)	TTH	62
576	28	8031	(5, 6)	TTHF	22
584	22	7998	(4, 5)	MWF	77
614	7	6110	(6, 7)	MWF	11
640	8	6379	(5, 6)	MWF	38
720	16	2675	(6, 9)	TTH	39
772	18	1199	(0, 3)	F	
775	2	3407	(4, 5)	MWF	4
800	24	1206	(0, 1)	MWF	14
801	1	7342	(0, 2)	TTH	32
826	24	2193	(2, 3)	MWF	55
856	27	6810	(3, 4)	TTH	38
881	11	4668	(8, 10)	TTH	37
886	14	3247	(6, 7)	TTH	14
926	27	61	(8, 11)	M	
927	21	1149	(13, 14)	MWF	
937	23	3039	(5, 7)	TTH	31
938	11	6145	(7, 9)	MW	14
953	26	3304	(9, 11)	TTHF	76
1008	11	7605	(4, 6)	MWF	2
1040	12	672	(4, 6)	MW	41
1052	12	4850	(10, 12)	MW	50
1193	2	6160	(2, 3)	MWF	9
1278	5	7649	(11, 12)	MW	23
1306	25	90	(2, 3)	MWF	67
1317	7	7641	(9, 10)	TTH	54
1402	9	9720	(13, 14)	TTHF	
1411	2	7582	(8, 9)	TTHF	15
1458	4	6072	(2, 4)	TTH	
1467	11	5826	(4, 7)	TTH	
1525	29	15	(0, 3)	TTH	64
1541	20	5350	(10, 12)	TTHF	59
1584	30	1547	(10, 12)	MW	64
1622	16	9367	(11, 12)	TTHF	43
1623	21	5526	(7, 9)	MW	50
1658	20	5673	(2, 3)	MWF	68
1801	19	5046	(8, 9)	MWF	59
1806	7	5432	(2, 5)	TTH	18
1988	8	4040	(12, 14)	TTH	
1990	25	1966	(9, 10)	TTHF	
2022	1	8996	(7, 9)	TTH	33
2063	29	5461	(3, 5)	MW	45
2166	4	7196	(6, 7)	MWF	49
2187	18	2917	(13, 14)	TTHF	28
2255	24	6100	(0, 1)	TTH	55
2293	5	4140	(7, 8)	TTH	29
2332	9	5609	(0, 2)	MW	37
2347	3	9476	(4, 5)	TTHF	
2355	16	3048	(11, 13)	MW	32
2368	3	3641	(10, 11)	TTHF	25
2373	28	6231	(3, 4)	MWF	
2380	7	34	(2, 3)	MW	6
2404	15	4695	(0, 2)	TTHF	17
2438	21	5402	(13, 14)	TTH	79
2450	4	1694	(10, 12)	MW	54
2465	27	9073	(5, 7)	TTH	86
2475	25	4295	(3, 5)	TTH	79
2557	19	2401	(0, 3)	MW	26
2565	5	3656	(2, 3)	MW	15
2569	4	9918	(8, 9)	MWF	
2570	20	255	(7, 9)	MWF	7
2584	20	2626	(13, 14)	TTHF	76
2627	5	2724	(4, 6)	MW	16
2637	26	2709	(7, 8)	TTH	87
2656	25	8357	(9, 11)	MW	70
2693	30	1034	(13, 14)	TTH	88
2704	7	2418	(8, 9)	MWF	9
2755	3	7797	(0, 1)	TTH	18
2768	6	5441	(0, 2)	TTH	
2769	10	9665	(9, 11)	MWF	41
2783	28	1808	(11, 12)	TTHF	35
2787	22	4150	(0, 1)	MWF	74
2848	24	1111	(12, 13)	MWF	52
2850	23	8232	(2, 4)	TTHF	25
2853	20	6083	(8, 9)	TTH	89
2980	13	993	(11, 12)	TTHF	
3079	15	7678	(4, 7)	MW	17
3084	30	2049	(7, 9)	TTHF	
3117	16	4605	(0, 2)	TTH	
3152	19	4482	(10, 11)	MWF	62
3188	4	1668	(0, 1)	TTHF	60
3193	17	411	(10, 12)	MW	
3259	17	3028	(13, 14)	MWF	34
3281	3	3435	(12, 14)	TTH	39
3308	6	3204	(0, 1)	MWF	49
3328	13	2652	(7, 9)	MWF	34 37
3337	23	9246	(11, 14)	F	
3339	7	2192	(0, 1)	TTH	25
3419	30	2805	(0, 2)	TTH	65
3425	3	5746	(0, 1)	MWF	7
3433	8	48	(12, 13)	MWF	49
3452	12	9294	(3, 5)	TTHF	63
3461	10	9171	(2, 4)	TTHF	45
3482	10	3226	(12, 14)	MWF	44
3513	28	1456	(10, 13)	MW	8
3546	9	7141	(11, 12)	MWF	
3596	16	4853	(5, 8)	MW	28
3636	12	3873	(13, 14)	MWF	53
3652	1	6556	(3, 4)	MW	24
3674	22	365	(0, 2)	TTH	81
3739	5	5638	(0, 3)	TTH	23
3792	27	2484	(11, 12)	TTHF	70
3811	22	6898	(6, 7)	MWF	77
3832	21	2306	(10, 12)	MWF	
3863	1	9523	(12, 14)	MW	27
3867	5	7102	(11, 12)	TTHF	37
