Students	100
1	211	415	764	2
2	613	10	309	22
3	368	707	625	890
4	455	948	496	215
5	428	429	77	907
6	306	885	776	889
7	41	677	906	527
8	800	828	643	862
9	445	753	9	599
10	504	694	96	553
11	802	539	840	727
12	319	42	664	813
13	755	697	68	214
14	403	373	308	36
15	381	163	339	605
16	34	965	877	976
17	291	875	794	558
18	134	652	872	81
19	359	191	211	585
20	955	260	758	989
21	300	587	902	837
22	475	255	444	100
23	757	987	436	717
24	434	897	208	260
25	693	979	589	926
26	109	731	87	529
27	683	105	228	151
28	626	663	134	902
29	513	672	831	643
30	984	552	119	826
31	94	106	166	822
32	568	801	408	678
33	208	159	116	65
34	938	65	432	975
35	868	625	222	971
36	884	764	824	788
37	347	508	248	984
38	597	830	420	505
39	169	438	178	308
40	651	827	120	224
41	277	530	653	463
42	476	882	657	972
43	399	597	241	279
44	567	357	100	796
45	946	222	382	252
46	570	396	368	906
47	578	110	341	176
48	382	281	6	618
49	652	609	305	988
50	627	520	629	295
51	383	901	929	525
52	295	614	102	832
53	279	876	360	492
54	342	610	365	503
55	464	979	300	955
56	661	359	627	754
57	52	339	117	671
58	751	190	391	600
59	528	157	501	712
60	746	659	770	956
61	796	725	854	776
62	996	825	911	665
63	896	328	571	510
64	542	358	829	80
65	935	887	411	142
66	832	245	629	360
67	346	836	119	983
68	582	360	136	277
69	605	52	709	962
70	407	432	87	1
71	509	923	214	402
72	553	277	218	91
73	340	294	47	474
74	762	941	931	585
75	405	601	523	321
76	287	594	657	859
77	661	631	758	67
78	773	887	588	518
79	522	637	31	497
80	507	425	936	803
81	347	400	225	583
82	519	4	399	64
83	789	398	951	159
84	586	378	517	655
85	58	698	696	955
86	337	268	280	645
87	281	958	363	959
88	510	872	668	809
89	827	916	228	638
90	420	44	84	229
91	747	624	796	166
92	657	188	405	777
93	406	837	907	668
94	578	892	676	636
95	595	623	370	331
96	116	631	400	563
97	603	303	812	223
98	657	679	418	298
99	767	712	919	184
100	446	942	786	651
