Students	100
1	18	39	45	1
2	36	9	31	39
3	23	49	41	11
4	15	30	46	10
5	10	45	22	27
6	8	40	44	49
7	49	37	31	45
8	26	17	16	38
9	13	37	23	32
10	1	24	42	19
11	21	42	11	37
12	24	9	32	25
13	7	50	21	22
14	21	26	32	2
15	42	39	26	16
16	5	21	19	32
17	46	4	32	36
18	24	1	18	23
19	45	19	38	37
20	46	18	10	25
21	30	22	45	29
22	35	32	26	33
23	34	38	16	45
24	28	20	18	10
25	46	39	48	7
26	2	30	50	22
27	16	32	20	27
28	37	26	46	39
29	8	23	14	15
30	30	39	12	22
31	22	18	28	30
32	1	49	43	37
33	6	13	31	45
34	47	16	18	31
35	49	12	22	27
36	19	22	49	30
37	48	20	34	50
38	36	1	34	9
39	27	8	40	29
40	10	45	37	4
41	44	14	9	12
42	43	21	45	39
43	28	18	6	49
44	37	44	30	39
45	30	37	27	26
46	19	45	47	11
47	9	40	4	32
48	19	3	17	29
49	30	10	3	36
50	35	5	33	25
51	46	36	14	22
52	2	21	16	15
53	9	28	2	33
54	38	5	25	3
55	25	8	5	18
56	35	19	33	21
57	16	46	18	2
58	4	46	14	32
59	13	1	37	14
60	37	24	23	48
61	1	25	46	13
62	15	41	23	25
63	18	7	40	44
64	34	3	36	10
65	18	16	2	29
66	18	24	11	19
67	34	37	43	41
68	12	29	15	20
69	15	34	5	38
70	28	23	33	6
71	45	38	8	15
72	43	5	39	30
73	28	47	23	24
74	24	2	4	26
75	43	38	6	10
76	45	48	6	28
77	34	18	30	19
78	29	7	16	37
79	9	23	11	6
80	15	38	44	30
81	40	27	43	28
82	27	18	30	11
83	35	6	46	33
84	17	18	34	45
85	38	34	16	23
86	39	37	21	35
87	5	18	22	45
88	29	28	42	15
89	10	17	19	4
90	11	14	20	2
91	44	18	5	41
92	27	20	45	38
93	15	26	40	34
94	39	46	42	16
95	50	22	4	19
96	21	19	43	39
97	36	10	4	27
98	40	16	47	46
99	3	31	8	43
100	39	17	5	10
