Students	100
1	35	4	50	2
2	30	32	39	49
3	49	26	11	14
4	45	12	27	10
5	38	24	29	36
6	30	5	23	38
7	22	1	7	17
8	35	39	16	44
9	10	27	44	39
10	31	17	49	29
11	34	24	15	37
12	15	42	47	50
13	4	20	24	28
14	15	28	47	3
15	48	34	22	8
16	4	16	32	34
17	2	14	24	7
18	1	31	45	19
19	5	48	24	17
20	50	46	36	9
21	43	41	6	11
22	1	14	8	5
23	17	34	20	18
24	30	11	13	4
25	16	17	48	39
26	2	18	43	48
27	49	30	50	33
28	44	8	35	13
29	10	30	22	35
30	10	21	48	35
31	46	42	16	13
32	44	15	21	19
33	9	47	39	2
34	22	2	20	50
35	16	38	30	28
36	44	29	35	19
37	27	29	1	49
38	8	26	40	24
39	25	17	7	39
40	35	42	14	16
41	47	41	50	42
42	43	25	22	31
43	40	50	27	45
44	27	21	9	44
45	22	34	31	41
46	38	24	28	31
47	5	31	29	36
48	17	23	41	12
49	7	1	43	15
50	33	13	45	26
51	50	35	47	2
52	13	48	4	9
53	40	36	10	11
54	16	1	23	45
55	13	38	28	47
56	37	49	18	16
57	33	29	7	1
58	46	11	8	40
59	14	29	12	33
60	8	47	2	4
61	26	40	5	39
62	10	46	43	11
63	23	5	35	46
64	32	5	2	9
65	40	5	31	35
66	19	37	33	30
67	39	41	30	11
68	14	36	16	33
69	42	4	5	45
70	16	10	6	47
71	44	42	45	6
72	41	46	35	34
73	4	42	40	33
74	12	1	27	31
75	8	7	41	28
76	28	7	31	30
77	6	12	19	5
78	30	41	7	49
79	9	14	6	27
80	14	35	22	25
81	24	13	8	20
82	47	18	15	16
83	50	41	12	22
84	25	42	26	49
85	19	37	15	32
86	27	18	34	19
87	50	49	36	10
88	33	46	34	49
89	39	9	43	44
90	9	11	2	29
91	22	29	25	32
92	12	39	27	4
93	17	7	32	13
94	12	43	4	13
95	37	7	31	48
96	42	10	21	47
97	34	38	5	17
98	22	7	47	38
99	36	29	6	44
100	43	11	35	33
