Students	75
1	17	23	20	5
2	44	6	22	45
3	24	46	14	15
4	6	40	32	37
5	10	48	47	37
6	35	12	44	20
7	41	23	16	1
8	47	31	49	13
9	41	31	39	21
10	16	24	25	38
11	28	7	40	6
12	17	30	35	39
13	32	35	12	13
14	23	24	43	26
15	8	18	26	30
16	49	20	35	8
17	1	7	30	11
18	9	24	43	17
19	44	14	13	8
20	18	24	7	4
21	19	30	47	29
22	30	15	19	38
23	41	12	36	49
24	35	42	43	24
25	48	6	17	29
26	23	24	30	47
27	30	34	43	9
28	16	8	6	33
29	29	25	40	30
30	31	34	7	26
31	42	20	22	40
32	27	34	38	37
33	47	30	44	24
34	13	21	24	3
35	36	14	15	42
36	32	37	23	48
37	2	34	45	40
38	47	23	29	39
39	10	6	5	35
40	18	33	19	49
41	40	1	50	12
42	43	32	16	12
43	41	38	42	12
44	43	46	38	17
45	13	37	19	2
46	21	30	36	22
47	21	2	3	8
48	30	20	48	34
49	14	27	33	45
50	33	40	37	12
51	31	22	47	35
52	1	41	6	8
53	16	34	12	43
54	20	13	22	30
55	35	14	29	22
56	23	26	20	8
57	38	31	5	37
58	2	47	11	35
59	8	14	13	9
60	4	2	31	23
61	22	35	48	33
62	38	40	18	9
63	38	30	24	2
64	19	10	7	5
65	30	42	22	14
66	15	29	38	42
67	43	14	34	2
68	27	19	37	4
69	28	47	6	12
70	39	41	11	33
71	46	33	13	8
72	6	45	3	1
73	21	17	32	4
74	49	46	28	41
75	2	46	14	1
