Students	100
1	93	37	68	73
2	75	87	32	71
3	73	94	89	12
4	25	18	7	72
5	25	61	16	78
6	19	62	64	40
7	24	18	21	64
8	55	62	8	22
9	46	10	73	33
10	23	86	1	42
11	5	20	35	30
12	82	21	93	53
13	32	82	26	42
14	19	99	75	43
15	45	90	50	41
16	29	74	39	38
17	37	67	55	21
18	85	19	92	2
19	49	14	68	56
20	100	24	33	28
21	58	64	74	27
22	17	14	11	54
23	88	51	100	2
24	39	23	80	17
25	65	77	96	52
26	8	91	79	46
27	79	11	88	23
28	27	72	87	40
29	1	23	7	50
30	47	92	65	26
31	83	90	68	62
32	90	20	30	47
33	23	2	64	60
34	98	82	86	31
35	40	57	42	9
36	54	86	57	46
37	90	5	82	45
38	63	6	10	47
39	45	74	42	9
40	8	11	60	49
41	39	29	36	28
42	23	69	26	18
43	67	66	37	35
44	75	14	91	19
45	46	89	79	4
46	24	79	54	86
47	41	77	37	48
48	73	44	96	19
49	54	86	66	67
50	29	56	8	4
51	40	48	26	31
52	98	43	22	10
53	88	40	11	69
54	35	20	45	3
55	94	29	31	90
56	5	68	1	37
57	81	75	52	11
58	59	44	98	13
59	52	49	50	92
60	43	94	54	9
61	74	14	34	40
62	71	61	99	93
63	10	54	26	20
64	3	29	63	21
65	15	11	67	21
66	68	76	37	25
67	96	49	60	10
68	21	37	43	88
69	21	12	97	26
70	88	83	79	96
71	92	36	6	93
72	91	24	45	78
73	94	84	8	52
74	5	86	22	54
75	85	68	93	6
76	70	27	17	25
77	62	11	94	50
78	20	55	23	49
79	68	79	43	65
80	11	98	13	66
81	4	53	20	69
82	84	59	86	85
83	21	87	96	33
84	68	73	71	59
85	91	16	24	14
86	86	58	24	26
87	90	29	8	67
88	93	82	78	92
89	1	17	40	27
90	43	31	62	11
91	16	7	81	28
92	79	97	82	32
93	64	72	58	15
94	90	47	99	9
95	32	41	38	23
96	7	78	57	24
97	36	77	10	2
98	5	16	92	9
99	10	18	81	92
100	91	80	51	37
