Students	100
1	6	5	3	29
2	27	2	37	10
3	31	7	45	6
4	19	41	44	7
5	36	37	10	9
6	49	36	38	10
7	11	23	48	37
8	25	46	47	7
9	42	32	21	8
10	44	31	19	15
11	48	50	23	15
12	3	1	15	33
13	8	36	6	9
14	31	41	4	48
15	31	23	33	14
16	32	4	43	33
17	38	17	2	39
18	34	50	7	45
19	12	3	38	46
20	15	30	45	1
21	8	15	24	21
22	8	41	20	7
23	20	45	29	40
24	13	21	6	11
25	22	39	50	42
26	40	10	13	46
27	28	6	21	39
28	14	21	18	10
29	43	8	29	49
30	2	14	34	11
31	31	48	39	43
32	3	35	29	23
33	1	6	32	4
34	28	25	10	13
35	28	12	14	18
36	17	14	19	26
37	26	17	22	2
38	47	18	16	34
39	12	4	43	27
40	6	47	23	8
41	11	40	31	24
42	14	50	43	34
43	16	26	2	30
44	22	3	17	32
45	39	4	5	23
46	3	42	17	50
47	38	30	37	40
48	47	19	35	26
49	24	21	11	9
50	48	12	22	32
51	50	26	40	27
52	16	49	32	48
53	7	34	14	12
54	5	16	6	2
55	40	18	31	15
56	22	27	45	3
57	39	18	31	23
58	45	22	46	5
59	33	19	40	48
60	11	24	20	15
61	26	28	3	1
62	18	6	35	47
63	49	45	7	18
64	41	28	31	35
65	18	48	50	41
66	36	44	3	32
67	44	41	20	12
68	6	49	32	40
69	42	41	14	34
70	6	22	40	46
71	10	26	33	3
72	26	22	27	12
73	37	28	16	44
74	48	39	44	6
75	29	24	1	19
76	28	1	29	46
77	39	19	13	29
78	32	41	46	34
79	9	31	10	14
80	42	19	25	1
81	2	26	8	50
82	41	47	37	16
83	10	49	16	31
84	12	27	20	19
85	34	25	37	46
86	50	44	31	8
87	36	37	50	9
88	3	33	48	4
89	2	33	28	25
90	25	15	2	8
91	5	15	43	25
92	18	20	34	48
93	11	40	31	49
94	36	24	43	23
95	23	27	18	5
96	28	15	25	1
97	19	35	3	41
98	24	49	46	43
99	44	31	27	17
100	29	9	45	32
