Students	75
1	38	27	26	30
2	27	34	21	5
3	40	1	16	5
4	20	50	47	28
5	25	31	17	45
6	28	48	23	41
7	38	49	22	3
8	5	31	1	50
9	31	25	9	29
10	12	18	21	28
11	13	7	35	17
12	12	18	15	26
13	46	39	37	4
14	49	37	11	34
15	3	26	8	30
16	4	3	21	30
17	31	4	20	12
18	22	12	47	49
19	1	36	30	46
20	29	19	14	42
21	21	35	37	17
22	24	48	30	11
23	25	28	31	23
24	21	39	37	48
25	14	49	23	19
26	47	44	7	31
27	22	30	41	25
28	38	11	12	9
29	22	9	26	21
30	8	7	46	25
31	12	36	25	26
32	19	27	13	45
33	40	4	42	45
34	9	22	33	14
35	7	49	38	46
36	33	6	44	19
37	24	34	8	6
38	6	21	40	39
39	3	38	13	14
40	32	13	7	41
41	11	33	30	41
42	1	43	38	25
43	49	36	11	33
44	35	41	18	6
45	36	15	13	9
46	13	19	2	29
47	30	14	28	16
48	13	22	40	37
49	26	40	41	18
50	1	5	35	28
51	41	33	46	34
52	50	2	32	44
53	4	6	35	8
54	34	23	1	8
55	26	44	22	10
56	10	33	20	44
57	45	44	37	32
58	34	50	10	11
59	20	15	48	40
60	14	48	47	5
61	43	33	20	9
62	24	31	45	11
63	48	14	26	50
64	25	10	27	28
65	18	16	37	13
66	4	24	33	1
67	35	15	29	43
68	33	45	50	35
69	40	9	15	2
70	26	16	8	9
71	22	11	44	18
72	20	47	6	17
73	35	48	13	46
74	38	12	41	15
75	9	50	38	46
