Students	100
1	9	12	34	50
2	7	39	16	21
3	19	23	43	25
4	22	13	8	7
5	5	42	21	49
6	30	46	18	10
7	29	21	46	43
8	18	7	36	26
9	8	20	43	11
10	47	31	22	43
11	48	34	21	29
12	45	36	42	18
13	3	45	10	32
14	49	11	27	1
15	18	41	48	43
16	23	28	7	18
17	23	8	47	17
18	45	36	43	3
19	44	2	30	35
20	13	24	19	2
21	22	17	7	24
22	47	1	40	18
23	23	43	10	13
24	30	20	27	14
25	14	46	19	38
26	14	49	44	47
27	38	30	21	6
28	50	11	20	28
29	16	22	35	12
30	29	43	50	42
31	48	20	39	17
32	49	48	45	41
33	11	46	18	15
34	39	8	41	29
35	40	38	47	31
36	37	35	21	6
37	14	4	46	8
38	2	21	35	16
39	26	10	46	22
40	12	22	48	29
41	1	9	16	6
42	47	45	25	13
43	16	7	46	34
44	28	24	40	31
45	39	9	40	2
46	25	4	42	41
47	37	38	5	29
48	28	42	24	9
49	41	32	26	12
50	29	18	16	47
51	45	1	20	10
52	45	8	37	20
53	13	45	38	2
54	6	44	37	32
55	20	2	33	35
56	24	4	37	48
57	27	38	25	47
58	43	20	2	22
59	48	34	18	10
60	25	46	32	12
61	34	33	39	12
62	6	14	48	26
63	9	15	23	30
64	3	30	45	4
65	41	19	22	8
66	47	43	10	30
67	45	28	47	50
68	49	45	26	44
69	46	28	11	3
70	38	32	43	39
71	21	2	38	45
72	26	48	16	22
73	2	39	30	41
74	50	25	35	11
75	47	8	7	26
76	45	43	49	24
77	5	39	45	23
78	34	40	7	25
79	11	41	22	33
80	46	23	12	34
81	12	33	4	17
82	39	25	33	50
83	30	44	3	7
84	17	12	39	11
85	5	39	2	4
86	35	28	38	7
87	24	4	41	29
88	10	49	17	8
89	50	24	40	21
90	39	21	4	9
91	35	34	1	14
92	44	22	29	10
93	31	43	47	45
94	36	8	35	33
95	6	18	49	32
96	15	28	37	23
97	47	30	5	28
98	13	30	17	50
99	30	48	35	27
100	3	27	30	42
