Students	100
1	35	2	25	37
2	3	7	22	25
3	9	15	2	24
4	7	31	25	44
5	2	3	41	38
6	11	47	38	46
7	25	11	29	14
8	6	31	30	43
9	42	13	47	7
10	10	9	26	22
11	29	32	21	8
12	17	4	31	38
13	38	30	34	5
14	34	6	42	3
15	23	45	33	3
16	3	19	2	13
17	33	21	7	49
18	26	15	20	27
19	18	38	22	28
20	33	38	29	50
21	45	26	21	15
22	12	33	46	8
23	14	1	12	25
24	31	3	48	14
25	37	5	10	46
26	50	43	4	14
27	29	4	10	27
28	26	14	25	1
29	25	31	45	4
30	41	11	9	38
31	10	24	6	7
32	43	32	9	38
33	44	20	1	22
34	5	40	32	30
35	2	48	12	1
36	30	12	23	6
37	14	38	2	40
38	24	41	2	29
39	40	18	36	27
40	22	37	46	9
41	32	29	49	43
42	35	38	12	6
43	20	35	6	42
44	2	49	47	27
45	14	11	30	5
46	6	34	41	32
47	10	1	45	44
48	10	27	16	8
49	37	12	1	25
50	14	8	11	49
51	27	25	15	22
52	6	8	28	50
53	7	17	43	1
54	1	40	32	8
55	46	16	17	29
56	42	4	7	27
57	2	42	41	49
58	8	32	14	50
59	30	31	9	20
60	11	31	15	16
61	48	33	6	29
62	48	35	30	34
63	9	45	20	14
64	28	44	38	25
65	4	15	42	6
66	32	35	28	11
67	49	27	16	18
68	29	5	41	1
69	21	13	10	26
70	26	16	44	19
71	13	7	14	36
72	50	39	35	15
73	36	22	24	43
74	40	18	6	35
75	43	28	27	25
76	14	34	20	1
77	27	41	8	33
78	7	9	46	18
79	32	34	21	36
80	38	33	36	2
81	32	46	37	34
82	38	33	48	7
83	45	38	44	48
84	26	16	25	6
85	34	29	39	30
86	31	32	17	43
87	10	25	31	32
88	1	6	45	41
89	8	37	45	46
90	28	8	31	22
91	4	2	10	38
92	29	15	36	40
93	49	13	16	36
94	14	44	45	10
95	21	20	48	39
96	32	48	35	29
97	42	10	3	41
98	40	33	12	16
99	26	27	3	22
100	30	49	28	5
