Students	100
1	4	2	27	16
2	49	33	20	46
3	20	3	23	44
4	26	46	3	4
5	23	25	48	18
6	25	11	5	12
7	44	13	37	6
8	49	18	37	28
9	2	36	35	44
10	42	46	50	20
11	19	40	39	22
12	49	40	28	42
13	21	28	34	20
14	27	25	43	42
15	47	33	45	3
16	38	14	46	21
17	48	6	28	18
18	5	38	9	2
19	2	46	44	18
20	17	42	38	35
21	37	28	32	46
22	44	18	38	34
23	17	8	48	19
24	24	12	18	45
25	23	8	7	35
26	26	39	6	18
27	41	35	43	18
28	13	39	14	41
29	8	1	6	23
30	29	3	42	12
31	1	7	14	35
32	15	21	42	5
33	26	13	43	25
34	30	36	49	6
35	8	26	29	13
36	48	44	30	23
37	37	9	2	49
38	16	49	42	33
39	8	39	11	23
40	40	28	21	12
41	20	10	44	50
42	25	26	14	15
43	36	49	24	42
44	2	27	10	28
45	45	37	31	17
46	12	9	39	27
47	13	4	14	19
48	9	13	24	16
49	3	23	26	18
50	3	4	22	17
51	25	16	5	3
52	32	18	30	33
53	11	15	42	12
54	22	36	47	34
55	19	22	9	14
56	26	25	22	12
57	5	19	43	11
58	37	19	11	20
59	21	29	23	34
60	16	29	20	4
61	39	28	42	10
62	22	6	25	3
63	36	27	18	39
64	49	18	15	10
65	28	23	6	29
66	24	42	2	18
67	36	21	7	22
68	29	48	13	38
69	8	18	38	37
70	31	20	12	48
71	46	3	39	42
72	49	36	28	9
73	48	47	34	16
74	47	41	1	14
75	42	22	36	13
76	23	38	17	3
77	15	29	36	22
78	26	3	15	14
79	37	29	10	41
80	46	36	18	45
81	10	6	36	37
82	27	14	23	41
83	37	26	18	38
84	22	21	27	9
85	1	28	48	39
86	6	8	7	11
87	32	3	41	6
88	50	5	10	42
89	47	48	46	44
90	19	30	34	18
91	9	43	35	6
92	11	30	17	10
93	24	39	11	14
94	22	32	17	8
95	1	16	42	9
96	33	49	9	50
97	16	23	7	17
98	6	14	9	18
99	27	49	21	10
100	48	17	9	37
