Students	100
1	15	14	16	7
2	34	48	24	37
3	10	16	48	3
4	22	9	14	46
5	47	1	19	44
6	39	30	12	14
7	5	36	19	12
8	1	46	19	49
9	35	40	3	10
10	27	8	39	35
11	16	6	27	24
12	48	16	43	42
13	11	34	13	8
14	34	44	21	31
15	17	28	44	21
16	31	45	4	41
17	29	50	18	40
18	42	38	50	4
19	26	21	43	33
20	44	11	25	7
21	22	17	44	35
22	42	46	9	40
23	3	20	1	32
24	4	36	33	13
25	18	37	8	49
26	3	18	8	32
27	6	22	44	45
28	39	27	38	10
29	50	14	21	24
30	37	2	24	23
31	8	16	17	1
32	6	49	8	29
33	15	6	49	26
34	33	34	3	7
35	19	12	40	38
36	5	13	33	24
37	45	8	14	15
38	39	2	14	3
39	12	26	38	42
40	36	21	47	42
41	15	39	45	8
42	21	16	7	12
43	38	41	12	32
44	32	6	3	15
45	45	36	17	33
46	37	12	31	36
47	49	9	48	45
48	3	37	26	15
49	47	33	10	1
50	13	19	23	10
51	47	7	37	10
52	39	16	47	14
53	28	35	48	32
54	46	39	25	5
55	42	45	34	40
56	13	37	45	29
57	5	44	13	6
58	20	31	47	3
59	20	26	15	43
60	12	18	37	32
61	19	46	23	7
62	2	36	33	9
63	26	22	8	28
64	42	22	3	5
65	6	45	20	24
66	24	37	8	39
67	6	35	27	31
68	32	37	18	23
69	30	19	3	10
70	8	9	2	50
71	21	35	14	39
72	5	25	24	28
73	23	1	11	16
74	6	45	49	41
75	16	32	40	17
76	31	36	3	1
77	50	13	20	47
78	40	5	17	39
79	29	50	37	35
80	5	50	15	4
81	26	37	50	5
82	36	33	24	14
83	9	44	41	43
84	5	45	31	30
85	48	27	44	3
86	43	18	11	39
87	49	25	40	28
88	17	5	3	36
89	32	43	7	5
90	37	16	23	18
91	23	43	32	1
92	41	31	8	22
93	10	30	50	44
94	12	48	42	25
95	32	23	38	43
96	43	35	8	17
97	31	24	7	6
98	46	16	14	6
99	44	15	31	40
100	16	36	24	7
