Students	100
1	84	87	1	23
2	90	24	81	74
3	96	43	55	30
4	63	48	28	13
5	17	65	49	100
6	91	54	50	58
7	95	92	72	84
8	35	17	19	56
9	12	81	88	6
10	3	92	30	90
11	51	23	6	30
12	48	17	47	83
13	70	19	8	31
14	94	52	35	7
15	38	91	68	64
16	61	6	98	57
17	23	18	75	52
18	36	98	82	23
19	18	25	20	49
20	67	10	42	63
21	64	44	69	33
22	84	51	53	77
23	7	92	38	59
24	11	27	14	50
25	71	83	53	90
26	68	37	90	61
27	87	17	97	77
28	80	71	53	48
29	37	39	88	98
30	85	57	7	67
31	64	42	47	4
32	53	68	98	99
33	27	59	72	10
34	99	96	29	61
35	68	34	23	65
36	31	1	69	33
37	100	6	91	26
38	23	54	97	4
39	45	59	13	16
40	71	45	49	7
41	41	58	33	50
42	8	55	74	20
43	16	28	82	2
44	61	93	56	51
45	75	100	31	6
46	14	92	91	64
47	35	21	49	62
48	62	81	46	75
49	26	45	82	93
50	66	28	100	23
51	71	68	7	3
52	6	87	72	25
53	63	57	16	32
54	81	44	36	45
55	88	34	83	40
56	11	84	82	62
57	94	85	82	1
58	89	37	78	31
59	3	78	41	87
60	72	49	84	68
61	23	4	54	46
62	86	25	72	44
63	79	49	99	26
64	8	49	69	45
65	86	44	55	88
66	27	26	7	11
67	32	3	10	78
68	90	92	89	37
69	57	5	91	85
70	3	92	53	100
71	23	79	32	71
72	33	19	38	90
73	38	82	34	51
74	72	5	71	61
75	1	60	2	47
76	71	45	50	17
77	1	3	18	34
78	84	14	38	68
79	30	54	8	20
80	79	93	27	91
81	71	32	82	67
82	61	7	43	51
83	69	50	74	25
84	8	72	38	79
85	92	8	9	55
86	99	25	52	90
87	99	83	47	43
88	42	91	72	53
89	57	11	5	87
90	25	11	83	93
91	76	41	86	45
92	47	46	4	68
93	18	96	45	28
94	19	23	11	2
95	40	80	92	7
96	48	99	39	21
97	69	68	56	30
98	72	1	61	87
99	16	26	54	100
100	7	57	17	80
