Students	100
1	240	308	407	257
2	309	284	412	431
3	8	183	98	361
4	266	488	385	265
5	427	146	410	288
6	230	348	358	335
7	252	72	190	43
8	293	310	240	460
9	83	496	181	472
10	241	21	267	485
11	346	281	462	452
12	50	93	27	237
13	189	399	103	157
14	477	413	278	315
15	321	369	220	480
16	24	297	128	239
17	387	8	146	415
18	9	38	180	265
19	155	164	335	48
20	364	323	21	376
21	177	375	273	238
22	315	361	267	195
23	263	134	371	195
24	444	26	457	499
25	79	25	216	413
26	96	32	55	416
27	485	334	454	439
28	238	188	80	221
29	51	199	453	213
30	222	457	101	302
31	296	133	240	362
32	257	305	212	2
33	313	209	227	498
34	259	289	253	75
35	258	157	494	102
36	433	377	136	413
37	61	19	496	484
38	388	362	195	276
39	223	127	254	66
40	325	497	410	462
41	339	95	354	67
42	395	92	224	468
43	307	316	192	213
44	79	287	8	200
45	488	279	339	242
46	427	307	99	15
47	170	374	39	362
48	117	194	169	264
49	59	158	352	499
50	150	398	132	291
51	139	8	484	352
52	228	133	35	431
53	252	39	41	345
54	390	180	20	297
55	490	53	352	197
56	393	491	123	417
57	335	474	224	268
58	255	472	376	432
59	107	433	403	123
60	404	135	341	214
61	321	155	487	30
62	469	474	268	151
63	240	421	425	438
64	164	3	166	277
65	183	353	369	155
66	174	400	288	248
67	159	213	271	10
68	471	348	129	52
69	314	21	108	489
70	8	408	361	413
71	259	415	385	462
72	37	428	40	293
73	121	105	83	493
74	210	325	54	191
75	18	39	130	314
76	202	172	16	419
77	322	343	37	398
78	398	383	133	105
79	62	100	213	467
80	416	113	321	247
81	33	76	52	235
82	54	171	435	215
83	260	269	289	159
84	497	115	399	50
85	184	219	255	378
86	342	197	245	408
87	406	407	248	23
88	480	328	307	197
89	290	172	123	167
90	221	301	258	117
91	187	452	117	290
92	92	402	293	53
93	430	141	234	266
94	305	208	145	367
95	478	243	255	470
96	489	266	343	344
97	74	108	283	5
98	66	419	5	232
99	484	338	407	195
100	67	143	41	388
