Students	75
1	6	26	45	15
2	47	36	19	5
3	19	46	47	2
4	40	27	11	8
5	10	23	45	33
6	17	13	16	46
7	7	34	50	4
8	13	6	4	42
9	10	45	37	30
10	2	45	32	3
11	15	18	48	11
12	47	28	3	50
13	38	25	42	9
14	29	39	28	16
15	5	47	41	46
16	9	23	34	32
17	3	49	6	28
18	1	38	27	41
19	2	30	26	24
20	48	30	21	4
21	31	32	34	15
22	1	23	7	18
23	32	47	45	41
24	18	30	19	44
25	20	22	38	46
26	23	13	18	5
27	3	35	39	50
28	17	28	48	4
29	10	34	22	39
30	8	15	50	41
31	4	5	17	15
32	18	48	40	38
33	40	42	22	23
34	48	42	8	11
35	8	20	21	7
36	16	8	4	7
37	4	9	13	2
38	26	15	22	16
39	4	42	44	22
40	23	33	29	21
41	19	4	22	48
42	40	27	9	38
43	4	42	31	21
44	39	41	29	49
45	25	14	28	44
46	32	46	17	28
47	19	43	6	48
48	3	6	33	5
49	16	34	23	46
50	20	47	8	4
51	50	35	12	44
52	33	2	17	38
53	13	30	6	16
54	5	14	16	27
55	47	18	14	11
56	7	25	35	39
57	46	20	6	40
58	17	44	1	4
59	2	49	5	26
60	28	45	22	46
61	22	29	17	27
62	47	1	14	30
63	1	47	34	17
64	43	44	27	50
65	18	32	44	3
66	5	3	37	1
67	42	47	27	39
68	24	18	20	29
69	20	44	10	41
70	46	18	32	42
71	21	16	2	40
72	34	2	11	15
73	30	16	17	43
74	46	41	15	23
75	45	48	39	2
