Students	100
1	41	13	43	29
2	16	5	19	33
3	4	26	48	45
4	17	21	23	5
5	3	19	12	49
6	43	41	2	50
7	38	35	37	44
8	13	18	7	9
9	20	1	17	7
10	19	9	17	21
11	23	30	37	45
12	36	5	30	27
13	36	16	45	38
14	16	36	12	15
15	41	11	13	36
16	17	14	41	26
17	1	6	33	13
18	42	9	15	10
19	42	4	33	27
20	50	7	28	48
21	14	19	25	49
22	20	26	24	40
23	14	24	40	32
24	35	30	28	7
25	44	8	6	15
26	50	19	47	2
27	4	27	16	25
28	27	50	1	24
29	41	32	24	46
30	50	10	23	21
31	48	32	20	13
32	45	36	40	39
33	21	1	31	40
34	18	1	50	27
35	15	34	10	3
36	18	48	25	41
37	17	28	6	40
38	2	5	42	34
39	18	8	40	42
40	2	34	32	49
41	26	12	42	9
42	39	27	33	26
43	47	15	4	48
44	26	17	28	32
45	10	20	45	6
46	22	45	5	40
47	6	12	8	28
48	14	27	8	4
49	10	28	43	35
50	20	35	22	16
51	18	37	5	10
52	35	3	40	42
53	36	39	34	49
54	41	32	33	3
55	8	6	32	43
56	8	3	6	32
57	2	20	29	12
58	9	15	30	29
59	18	40	12	47
60	48	36	44	27
61	36	11	42	12
62	45	1	33	28
63	45	50	42	23
64	11	10	18	12
65	17	23	50	36
66	13	5	44	11
67	43	12	50	37
68	22	47	44	42
69	47	29	41	2
70	21	16	13	29
71	26	1	48	2
72	31	10	5	15
73	18	1	49	37
74	44	9	48	12
75	5	22	10	13
76	42	40	24	7
77	46	16	36	28
78	46	40	27	44
79	16	18	1	38
80	36	33	19	28
81	30	4	45	44
82	8	4	25	24
83	19	45	5	30
84	15	10	18	40
85	13	10	12	45
86	3	39	15	13
87	36	44	50	19
88	10	4	36	40
89	2	18	33	41
90	17	11	32	12
91	44	21	11	26
92	32	17	25	35
93	14	16	49	44
94	36	27	13	31
95	46	11	17	8
96	38	10	2	9
97	31	8	18	27
98	39	8	17	34
99	50	41	3	27
100	39	42	6	14
