Students	100
1	4	37	39	16
2	26	3	4	29
3	22	1	5	7
4	33	35	36	28
5	4	10	37	39
6	10	16	1	29
7	44	38	24	8
8	29	14	16	6
9	1	39	43	31
10	48	42	21	16
11	19	44	23	32
12	29	21	42	45
13	17	25	42	46
14	46	47	26	19
15	29	8	4	39
16	29	49	10	40
17	15	42	38	46
18	26	30	45	6
19	44	17	20	2
20	26	23	47	11
21	9	24	11	43
22	24	38	40	11
23	27	16	37	34
24	40	39	48	45
25	10	36	11	39
26	6	24	31	45
27	45	10	35	5
28	10	37	41	7
29	49	12	32	4
30	34	30	16	5
31	21	15	48	50
32	40	37	31	46
33	11	39	26	38
34	20	33	28	3
35	18	2	42	14
36	24	10	19	40
37	21	50	3	42
38	10	2	5	50
39	32	25	26	38
40	39	40	8	44
41	48	34	33	30
42	7	16	1	8
43	15	45	22	24
44	21	5	30	26
45	43	16	19	32
46	19	3	28	8
47	8	2	36	1
48	50	14	19	15
49	12	32	46	33
50	46	47	41	40
51	3	38	46	2
52	41	28	4	37
53	24	6	10	21
54	45	27	18	50
55	10	6	19	16
56	45	32	31	38
57	8	35	41	39
58	36	10	12	50
59	31	18	34	42
60	31	3	39	42
61	17	15	7	41
62	10	15	42	44
63	1	12	45	41
64	37	48	22	28
65	15	32	24	14
66	7	9	33	25
67	50	46	27	25
68	29	48	46	36
69	42	18	9	10
70	28	6	41	44
71	3	2	46	15
72	45	26	12	3
73	15	24	9	42
74	35	10	4	16
75	47	26	18	4
76	19	46	34	32
77	31	3	49	29
78	12	9	38	26
79	18	49	41	12
80	9	13	10	25
81	34	5	21	32
82	32	22	35	17
83	42	26	27	39
84	4	46	19	30
85	6	14	7	25
86	36	42	27	45
87	34	19	45	31
88	44	9	49	39
89	40	36	27	24
90	19	20	44	49
91	43	29	4	34
92	32	21	24	2
93	27	34	49	50
94	14	30	36	5
95	50	48	15	31
96	34	17	12	33
97	16	1	35	17
98	50	3	46	13
99	12	27	49	2
100	23	30	7	8
