Students	100
1	39	37	45	38
2	37	9	7	2
3	18	40	47	35
4	23	45	6	24
5	45	9	18	35
6	34	32	18	27
7	13	38	24	1
8	42	15	32	21
9	3	10	24	46
10	36	39	43	35
11	48	49	22	40
12	34	18	7	33
13	13	21	31	41
14	37	23	22	39
15	43	28	32	11
16	42	35	23	14
17	28	5	43	33
18	5	46	6	41
19	37	19	9	10
20	9	16	39	46
21	11	50	29	2
22	20	3	32	11
23	1	43	7	49
24	15	43	47	9
25	21	10	26	9
26	29	2	47	7
27	24	23	48	50
28	15	10	30	35
29	32	6	8	41
30	11	12	30	13
31	25	40	46	42
32	39	22	17	47
33	12	17	16	11
34	48	13	32	33
35	12	36	33	47
36	49	36	8	26
37	30	24	21	10
38	7	21	14	47
39	22	12	13	32
40	14	42	29	45
41	11	14	20	8
42	28	35	12	46
43	42	5	35	46
44	26	10	14	13
45	34	13	10	14
46	39	28	8	2
47	32	50	38	31
48	14	2	47	50
49	22	41	38	3
50	29	39	2	19
51	15	25	21	6
52	12	33	15	2
53	16	25	10	6
54	15	38	5	39
55	29	33	1	47
56	44	48	39	47
57	17	49	2	44
58	44	33	48	16
59	10	49	20	27
60	44	25	27	34
61	29	23	45	16
62	24	19	18	47
63	4	30	29	27
64	27	13	10	31
65	23	45	22	18
66	16	46	38	26
67	40	50	48	13
68	20	22	33	5
69	11	7	45	31
70	46	30	44	2
71	41	33	13	7
72	44	26	10	8
73	48	29	30	7
74	44	5	27	13
75	42	22	45	24
76	2	5	46	39
77	7	33	3	8
78	5	19	35	22
79	9	18	39	25
80	14	38	46	43
81	28	30	36	14
82	31	8	21	12
83	48	18	25	47
84	5	26	13	44
85	26	29	39	21
86	39	23	46	18
87	44	11	31	45
88	42	11	49	1
89	8	29	10	47
90	43	24	48	6
91	23	27	5	19
92	47	28	18	24
93	32	15	22	27
94	30	41	47	33
95	43	26	42	30
96	4	17	8	28
97	2	18	39	36
98	19	29	17	42
99	7	43	49	48
100	44	2	37	46
