Students	100
1	50	33	38	5
2	10	39	23	24
3	33	16	32	19
4	17	13	42	16
5	38	34	15	10
6	8	40	28	22
7	25	50	42	20
8	11	28	32	36
9	9	45	20	16
10	11	7	41	46
11	36	3	44	32
12	13	45	37	5
13	49	3	9	45
14	14	43	17	21
15	22	18	45	7
16	9	14	6	12
17	47	2	14	13
18	11	33	28	44
19	22	2	6	34
20	16	32	2	3
21	49	17	25	28
22	1	23	4	17
23	28	29	33	24
24	39	19	41	37
25	44	13	34	33
26	23	20	21	9
27	18	38	8	40
28	33	15	34	9
29	39	10	27	12
30	9	1	37	33
31	42	35	30	7
32	49	35	42	28
33	32	19	44	50
34	40	11	4	38
35	48	11	23	18
36	18	29	25	49
37	36	17	25	31
38	15	39	8	45
39	30	14	40	31
40	36	25	44	37
41	12	21	35	28
42	48	7	13	49
43	13	37	44	28
44	27	8	44	41
45	45	31	30	32
46	38	16	30	3
47	11	23	37	38
48	40	10	46	24
49	10	1	48	15
50	40	10	7	29
51	8	42	16	48
52	34	47	3	15
53	20	48	23	34
54	44	40	1	14
55	15	22	42	32
56	42	33	11	10
57	36	10	19	7
58	38	43	4	29
59	37	22	25	9
60	19	12	32	40
61	28	30	3	7
62	42	50	16	8
63	21	18	25	31
64	50	6	18	37
65	45	48	1	31
66	8	13	32	5
67	46	20	22	7
68	23	29	22	8
69	17	13	16	29
70	17	29	2	24
71	33	48	31	5
72	18	3	38	50
73	38	3	41	46
74	18	2	26	16
75	15	35	30	32
76	2	17	40	43
77	32	17	48	46
78	48	46	23	21
79	3	32	40	27
80	29	19	30	38
81	47	7	11	50
82	10	41	50	14
83	16	28	11	6
84	1	33	28	45
85	48	23	42	32
86	19	15	49	46
87	44	10	7	6
88	39	25	15	5
89	20	27	48	25
90	4	20	14	45
91	22	23	26	33
92	44	35	28	3
93	20	34	26	18
94	18	45	38	15
95	12	28	24	44
96	36	50	8	18
97	32	40	45	35
98	25	4	11	5
99	9	28	34	3
100	21	37	9	36
