Students	100
1	14	34	40	23
2	18	31	27	41
3	12	25	27	47
4	28	36	33	27
5	5	20	7	29
6	8	27	47	35
7	34	17	13	21
8	30	28	4	10
9	44	30	24	35
10	35	16	1	22
11	5	33	16	40
12	33	29	2	18
13	7	25	6	32
14	49	38	32	34
15	29	4	23	28
16	13	19	2	15
17	45	38	36	47
18	14	47	9	21
19	35	47	14	17
20	36	27	48	35
21	13	4	2	28
22	13	7	26	27
23	33	31	45	6
24	46	25	2	35
25	9	47	6	48
26	12	28	18	15
27	47	22	25	1
28	49	47	1	48
29	32	29	38	35
30	23	19	4	49
31	3	38	26	13
32	11	36	44	1
33	46	30	34	36
34	17	43	22	12
35	13	45	12	27
36	12	27	22	45
37	38	41	18	35
38	49	2	23	10
39	1	35	9	42
40	48	7	1	13
41	46	49	25	8
42	48	49	33	20
43	33	46	40	6
44	43	11	48	26
45	47	17	1	14
46	11	50	33	5
47	2	43	19	17
48	49	21	40	17
49	9	29	47	30
50	47	32	37	38
51	45	30	49	27
52	19	35	33	7
53	11	26	3	33
54	48	19	23	41
55	29	30	48	47
56	23	2	22	5
57	2	50	37	42
58	2	44	23	40
59	30	21	12	34
60	48	31	24	5
61	33	20	24	14
62	1	49	22	5
63	19	3	39	1
64	35	40	3	18
65	44	22	34	25
66	48	20	4	37
67	22	46	47	45
68	35	4	7	40
69	45	16	24	23
70	22	32	14	23
71	23	7	45	2
72	46	2	20	34
73	17	22	30	20
74	6	9	26	50
75	7	23	31	33
76	22	13	37	43
77	15	9	43	37
78	3	41	9	17
79	48	50	22	16
80	33	32	2	49
81	36	25	10	1
82	28	21	22	41
83	32	35	40	7
84	5	3	44	49
85	11	22	16	40
86	40	41	3	18
87	35	27	46	8
88	16	13	36	35
89	13	19	28	41
90	23	31	50	6
91	34	40	12	32
92	46	45	9	15
93	27	25	12	50
94	14	41	24	17
95	40	18	32	39
96	11	44	33	4
97	44	8	20	6
98	49	19	48	5
99	41	44	28	35
100	28	25	9	26
