Students	100
1	2	1	45	7
2	33	14	34	50
3	39	9	19	8
4	32	3	18	29
5	26	32	28	11
6	18	6	47	36
7	10	22	49	7
8	30	23	35	31
9	47	22	12	18
10	39	46	2	6
11	10	36	3	7
12	27	12	47	20
13	39	48	2	30
14	36	4	41	18
15	1	30	11	36
16	1	16	17	41
17	27	25	28	9
18	27	44	7	22
19	30	22	42	7
20	25	13	19	17
21	12	18	7	15
22	48	1	27	11
23	46	9	29	32
24	6	16	23	15
25	36	35	44	45
26	42	38	13	36
27	15	19	44	45
28	37	41	25	29
29	12	29	21	43
30	36	2	5	35
31	34	48	39	4
32	18	19	28	41
33	10	6	23	29
34	42	38	11	22
35	21	32	50	26
36	47	19	13	16
37	40	32	30	4
38	50	14	16	42
39	26	2	46	47
40	41	26	45	21
41	4	13	41	32
42	40	18	6	4
43	7	40	41	11
44	1	28	40	15
45	4	14	33	23
46	26	2	37	29
47	29	28	16	42
48	23	18	21	13
49	28	33	49	39
50	31	6	11	22
51	8	7	4	47
52	1	6	12	48
53	23	32	4	43
54	45	38	37	2
55	24	6	7	32
56	29	4	19	38
57	33	45	17	2
58	24	41	9	26
59	24	36	31	38
60	17	1	28	25
61	7	42	17	35
62	33	44	35	36
63	18	3	19	2
64	4	46	14	3
65	18	1	41	8
66	29	1	50	7
67	35	38	2	24
68	4	33	31	8
69	43	26	13	18
70	36	32	39	5
71	23	44	27	40
72	4	7	26	38
73	31	20	2	3
74	34	4	47	25
75	24	2	19	45
76	22	26	41	20
77	49	12	20	23
78	26	46	14	23
79	21	40	47	14
80	17	12	50	33
81	39	26	45	43
82	49	13	45	37
83	48	22	8	29
84	30	11	47	12
85	27	30	12	34
86	6	28	27	36
87	44	27	20	5
88	3	43	38	25
89	13	14	22	32
90	24	26	32	38
91	21	32	25	2
92	50	21	23	39
93	25	48	26	6
94	2	38	28	37
95	23	2	38	42
96	5	31	1	13
97	35	19	37	41
98	6	17	28	43
99	7	13	31	35
100	44	3	9	24
