Students	100
1	16	43	5	33
2	2	50	18	29
3	28	34	7	49
4	7	14	37	10
5	10	13	40	18
6	10	15	13	7
7	28	31	17	4
8	13	1	6	18
9	9	7	16	3
10	49	36	10	41
11	14	17	25	19
12	38	17	28	24
13	19	45	44	27
14	32	12	15	19
15	42	50	16	10
16	11	21	29	27
17	3	12	38	2
18	43	49	23	7
19	17	35	41	1
20	24	20	9	34
21	19	20	12	50
22	50	26	37	34
23	12	3	16	22
24	27	6	34	4
25	9	10	47	1
26	8	14	23	15
27	25	38	5	41
28	16	48	29	42
29	21	48	33	41
30	14	48	3	45
31	23	25	8	41
32	31	6	23	32
33	21	12	10	34
34	44	9	39	38
35	6	32	17	27
36	10	29	6	46
37	33	1	8	27
38	28	30	50	26
39	2	35	10	43
40	18	13	30	6
41	12	4	2	36
42	43	16	21	2
43	5	18	50	42
44	39	17	7	37
45	36	34	24	39
46	31	46	33	36
47	48	38	15	35
48	18	46	11	19
49	19	48	39	15
50	22	40	44	30
51	17	4	45	39
52	6	29	33	16
53	46	9	48	15
54	30	49	29	4
55	8	38	31	37
56	29	33	14	41
57	48	33	46	27
58	45	5	12	18
59	19	34	32	48
60	36	6	35	28
61	10	43	36	17
62	22	6	29	10
63	24	7	44	50
64	27	47	20	3
65	26	15	8	42
66	46	16	22	19
67	38	22	9	48
68	21	19	45	25
69	11	16	26	9
70	35	18	29	23
71	16	4	2	41
72	27	12	38	21
73	18	34	49	30
74	19	13	46	40
75	50	41	5	44
76	20	13	44	36
77	12	48	15	8
78	36	23	21	28
79	46	8	18	15
80	21	36	22	32
81	7	32	13	4
82	28	8	30	4
83	39	29	11	41
84	43	15	31	36
85	26	15	10	40
86	11	7	10	23
87	2	7	6	33
88	3	45	12	41
89	1	27	49	20
90	19	21	20	22
91	31	33	37	45
92	14	10	50	30
93	33	3	18	23
94	21	41	50	8
95	34	5	45	25
96	41	7	11	18
97	9	29	45	34
98	20	10	34	48
99	13	5	23	25
100	30	33	25	14
