Students	100
1	12	42	21	28
2	21	36	38	32
3	1	39	32	38
4	4	46	43	12
5	35	28	32	11
6	14	40	24	35
7	49	36	33	44
8	12	8	7	25
9	30	21	10	20
10	7	24	50	33
11	24	21	45	13
12	23	19	42	5
13	18	49	11	3
14	35	44	43	32
15	19	17	14	43
16	25	29	4	9
17	8	46	26	48
18	48	21	26	19
19	35	40	12	44
20	4	48	2	11
21	36	49	33	47
22	4	40	20	37
23	9	49	12	40
24	42	41	25	27
25	40	47	33	14
26	34	16	31	15
27	30	20	23	32
28	40	39	5	10
29	19	17	47	1
30	38	17	6	49
31	29	48	41	14
32	10	45	38	28
33	22	2	14	20
34	4	42	18	22
35	37	3	6	44
36	2	16	24	6
37	40	18	41	38
38	10	46	1	36
39	38	30	41	9
40	26	17	11	2
41	41	25	10	15
42	14	2	48	31
43	2	1	25	11
44	1	42	14	45
45	32	9	4	6
46	13	41	42	40
47	27	45	43	13
48	48	50	44	19
49	49	24	5	12
50	11	37	32	19
51	27	19	40	14
52	36	41	9	10
53	33	5	3	15
54	43	50	31	10
55	17	38	45	36
56	2	20	3	16
57	23	2	3	43
58	34	28	21	47
59	10	37	34	40
60	50	24	18	20
61	33	27	19	3
62	28	30	27	42
63	30	15	29	12
64	40	29	30	47
65	49	45	22	34
66	34	6	20	36
67	32	49	14	41
68	13	44	27	37
69	29	18	28	11
70	42	33	34	12
71	5	44	1	18
72	7	4	17	34
73	14	35	38	47
74	50	20	40	6
75	48	15	17	1
76	42	6	27	36
77	35	30	16	29
78	21	16	17	24
79	27	36	34	2
80	12	13	28	23
81	23	47	17	13
82	9	1	50	10
83	30	43	29	31
84	29	16	30	9
85	14	21	47	31
86	14	6	48	11
87	24	4	39	48
88	29	33	8	2
89	11	46	30	9
90	6	31	41	33
91	5	40	21	15
92	28	20	12	39
93	39	42	11	29
94	1	40	3	27
95	14	42	41	34
96	16	24	32	41
97	48	1	26	42
98	7	40	50	3
99	28	7	13	41
100	10	26	48	15
