Students	100
1	10	45	49	34
2	16	1	46	48
3	7	32	12	8
4	8	30	24	37
5	43	27	22	1
6	5	8	18	30
7	9	6	26	49
8	26	41	49	21
9	2	33	43	17
10	16	29	41	32
11	22	42	5	40
12	47	2	5	8
13	21	10	8	38
14	10	44	40	41
15	14	7	6	18
16	18	40	37	20
17	28	39	12	14
18	23	31	25	49
19	41	9	29	26
20	24	40	23	13
21	49	21	47	19
22	23	30	11	14
23	33	42	24	44
24	23	25	37	19
25	3	23	18	40
26	35	26	41	9
27	38	42	27	2
28	31	50	9	33
29	41	44	42	14
30	3	22	31	7
31	49	46	28	9
32	44	20	6	47
33	5	12	39	44
34	33	4	15	23
35	14	49	19	26
36	7	11	39	31
37	33	39	5	19
38	47	12	37	30
39	18	43	14	4
40	21	25	4	30
41	42	17	19	10
42	18	12	4	36
43	47	1	33	28
44	41	3	22	27
45	29	2	1	38
46	5	8	1	43
47	49	32	17	6
48	6	2	14	28
49	36	29	12	25
50	33	36	38	39
51	14	17	16	22
52	14	23	48	40
53	41	27	35	44
54	40	15	48	22
55	23	2	26	31
56	48	11	43	50
57	50	4	20	24
58	25	34	17	19
59	45	1	23	30
60	1	6	45	36
61	38	6	36	22
62	45	10	37	47
63	17	27	37	44
64	35	43	41	33
65	32	14	13	33
66	19	34	31	1
67	47	23	43	11
68	43	39	6	19
69	22	4	24	18
70	7	37	18	8
71	29	5	46	40
72	34	16	22	49
73	10	2	41	1
74	42	45	6	31
75	38	19	47	9
76	19	34	47	25
77	11	30	37	48
78	45	8	39	20
79	24	11	7	34
80	30	47	7	6
81	12	13	31	4
82	43	1	28	47
83	33	21	36	27
84	20	23	50	45
85	39	42	9	18
86	22	6	34	20
87	29	8	47	36
88	6	1	16	50
89	17	41	10	37
90	44	23	30	5
91	40	19	12	16
92	44	45	12	29
93	35	24	47	40
94	48	13	44	34
95	3	41	24	12
96	18	47	44	41
97	18	46	15	37
98	27	23	47	31
99	45	15	46	1
100	2	34	43	44
