Students	100
1	21	19	46	23
2	35	36	14	1
3	30	39	19	12
4	40	38	30	37
5	6	43	35	42
6	18	44	49	43
7	34	14	30	32
8	8	7	46	22
9	2	1	50	3
10	40	33	9	16
11	42	36	15	35
12	10	34	8	13
13	23	37	36	17
14	10	33	6	27
15	11	6	16	45
16	46	14	22	42
17	35	29	7	6
18	27	25	4	17
19	38	23	21	40
20	27	10	40	4
21	9	11	25	43
22	15	27	17	9
23	48	15	38	18
24	20	28	23	40
25	41	16	13	3
26	31	1	17	43
27	20	49	16	39
28	48	50	45	8
29	28	2	44	17
30	28	34	26	35
31	29	47	7	32
32	4	23	8	33
33	49	2	13	14
34	32	49	39	3
35	13	37	18	48
36	22	3	15	38
37	10	20	30	12
38	25	18	19	3
39	25	17	34	11
40	2	15	42	44
41	23	2	45	50
42	11	48	28	45
43	24	27	26	3
44	9	46	34	49
45	20	48	19	26
46	13	19	15	48
47	36	8	11	18
48	23	18	47	6
49	25	26	29	44
50	16	15	31	10
51	38	36	7	21
52	23	20	43	38
53	42	40	12	25
54	2	13	31	46
55	26	8	36	4
56	22	24	42	13
57	20	4	2	14
58	43	48	23	39
59	22	24	17	35
60	4	24	25	50
61	28	38	27	22
62	13	22	1	12
63	50	47	29	9
64	43	27	47	41
65	37	27	31	33
66	11	32	47	39
67	7	33	11	3
68	24	33	5	47
69	46	20	45	16
70	5	1	25	21
71	15	42	4	23
72	49	9	29	14
73	12	40	28	43
74	29	36	33	22
75	34	11	14	5
76	4	32	48	42
77	23	18	10	36
78	31	29	23	40
79	15	2	25	46
80	30	20	35	24
81	4	30	36	24
82	2	24	13	50
83	49	12	29	17
84	42	34	41	40
85	34	47	9	18
86	27	22	42	47
87	9	5	7	30
88	40	1	31	48
89	32	46	37	35
90	30	17	26	47
91	31	28	16	12
92	18	27	30	34
93	40	33	26	2
94	13	48	32	46
95	16	21	18	15
96	29	13	28	20
97	33	3	5	23
98	46	39	26	48
99	17	19	26	46
100	39	20	19	41
