Students	100
1	16	41	8	5
2	43	44	14	50
3	8	47	36	35
4	42	31	34	35
5	13	34	23	14
6	13	16	12	2
7	4	24	21	8
8	27	32	1	36
9	25	2	15	47
10	47	6	1	20
11	41	9	5	24
12	3	46	44	19
13	3	8	9	34
14	42	50	9	26
15	26	11	23	10
16	40	4	16	43
17	48	29	28	22
18	4	47	19	11
19	30	31	15	9
20	44	34	42	2
21	6	20	19	39
22	18	44	3	49
23	10	42	29	20
24	22	2	24	48
25	11	47	23	46
26	50	1	35	31
27	29	38	30	42
28	6	10	43	35
29	46	13	9	35
30	25	13	5	48
31	23	6	27	1
32	1	50	2	45
33	28	36	17	37
34	19	5	17	11
35	26	45	20	34
36	23	36	48	37
37	23	5	9	34
38	28	45	22	35
39	35	16	2	43
40	37	40	9	6
41	39	44	35	20
42	40	27	6	30
43	40	48	50	18
44	35	32	21	37
45	10	12	16	41
46	20	17	19	2
47	14	39	24	17
48	7	2	26	5
49	45	40	13	28
50	5	47	27	23
51	7	5	29	20
52	47	31	33	12
53	41	17	36	34
54	15	45	19	30
55	48	14	32	38
56	6	2	8	27
57	24	18	42	8
58	15	20	33	11
59	14	33	27	20
60	44	2	50	16
61	26	22	1	24
62	48	46	37	50
63	9	46	11	8
64	49	16	31	21
65	9	15	17	22
66	16	35	9	42
67	6	26	17	5
68	22	18	45	9
69	16	14	12	34
70	1	20	41	39
71	29	28	27	50
72	46	41	26	33
73	44	26	28	10
74	38	3	20	27
75	25	48	7	44
76	24	14	44	2
77	24	39	42	50
78	29	14	45	34
79	26	7	19	12
80	12	36	17	8
81	19	16	3	48
82	31	48	16	5
83	34	30	17	27
84	18	4	46	41
85	2	7	1	5
86	27	47	16	18
87	9	20	24	45
88	18	5	15	1
89	11	19	39	38
90	38	10	41	11
91	8	43	38	9
92	4	50	28	35
93	28	14	9	20
94	2	41	15	20
95	10	40	14	13
96	5	38	31	7
97	32	47	48	13
98	10	14	22	19
99	23	20	16	22
100	33	36	26	17
