Students	100
1	43	7	27	45
2	6	17	23	38
3	13	26	42	47
4	20	1	50	32
5	19	48	40	39
6	50	8	35	14
7	40	30	42	7
8	46	6	36	12
9	7	25	44	5
10	1	28	12	40
11	4	44	39	20
12	12	9	49	48
13	36	49	34	27
14	27	23	11	7
15	25	24	26	37
16	4	17	44	5
17	35	40	36	8
18	39	21	36	22
19	34	30	50	23
20	26	9	15	39
21	19	17	45	21
22	3	43	22	47
23	7	5	49	22
24	27	48	31	28
25	4	41	40	37
26	10	5	28	17
27	33	15	29	10
28	45	21	48	37
29	2	13	46	48
30	4	50	1	13
31	18	28	32	24
32	13	22	44	5
33	44	13	28	41
34	7	15	41	13
35	42	4	13	18
36	14	32	24	13
37	41	26	10	37
38	42	7	2	39
39	33	11	23	37
40	6	46	25	43
41	23	11	25	6
42	27	41	26	18
43	19	29	5	37
44	19	47	31	35
45	2	15	12	22
46	17	39	26	11
47	11	24	28	37
48	32	9	5	28
49	15	41	1	37
50	43	41	28	40
51	31	15	2	11
52	21	20	50	5
53	27	28	24	3
54	13	20	44	42
55	2	38	41	33
56	30	19	39	29
57	18	44	22	21
58	4	21	38	43
59	39	13	3	29
60	40	19	8	30
61	26	17	37	41
62	39	4	22	37
63	26	11	50	17
64	25	4	6	40
65	12	9	33	3
66	3	10	42	46
67	30	44	43	38
68	16	44	3	31
69	8	14	9	28
70	21	3	38	29
71	8	2	40	5
72	35	15	28	16
73	21	32	7	22
74	48	1	33	31
75	6	31	37	24
76	31	24	30	27
77	19	17	25	1
78	28	2	21	24
79	48	2	1	38
80	17	32	16	4
81	21	3	44	12
82	9	5	10	24
83	28	11	44	45
84	32	22	13	37
85	20	12	1	27
86	4	9	3	7
87	21	47	28	39
88	21	2	5	28
89	17	14	23	49
90	19	40	17	1
91	6	8	15	37
92	2	19	30	21
93	13	49	45	7
94	6	47	44	41
95	16	11	50	23
96	24	34	10	43
97	36	28	39	48
98	32	36	22	47
99	36	9	49	31
100	47	40	18	33
